id,exp_date,exp_desc,amount,exp_month,exp_year,recurring,recurring_period,category_id,recurring_start,user_id,payment_id,created_on,updated_on
673,2019-10-01,Breakfast,2.2,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
674,2019-10-01,Lunch,4.1,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
901,2019-10-01,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
902,2019-10-01,Cab,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
675,2019-10-02,Breakfast,2,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
676,2019-10-02,Lunch,5.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
903,2019-10-02,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
677,2019-10-03,Lunch,3.8,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
904,2019-10-03,Bus/MRT,6,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
678,2019-10-04,Lunch,5.9,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
679,2019-10-04,Bah Kwa,24,10,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
905,2019-10-04,Bus/MRT,5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
971,2019-10-04,Photo,7,10,2019,FALSE,,10,,1,4,2022-03-28,2022-06-28
111,2019-10-05,Tui Na,50,10,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
906,2019-10-05,Bus/MRT,6,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
385,2019-10-07,Movie,7,10,2019,FALSE,,27,,1,11,2022-03-28,2022-06-28
680,2019-10-07,Dinner,3,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
907,2019-10-07,Bus/MRT,5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
681,2019-10-08,Lunch,3.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
682,2019-10-08,Dinner,1.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
908,2019-10-08,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
909,2019-10-08,Cab to NUS,5.75,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
786,,Rent,700,9,2019,TRUE,M,7,,1,11,2022-03-28,2022-06-28
649,2019-09-14,Drinks,40,9,2019,FALSE,,46,,1,4,2022-03-28,2022-06-28
384,2019-09-21,Jethro's Wedding,180,9,2019,FALSE,,25,,1,4,2022-03-28,2022-06-28
197,2019-10-09,Cab to NUS,5.5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
910,2019-10-09,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
683,2019-10-10,Subway Lunch,5.6,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
684,2019-10-10,Cab to NUS,22,10,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
911,2019-10-10,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
912,2019-10-11,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
685,2019-10-12,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
913,2019-10-12,Bus/MRT,5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
686,2019-10-13,Breakfast,3.7,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
687,2019-10-13,Lunch,5.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
914,2019-10-13,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
112,2019-10-14,Hair Wax,9.6,10,2019,FALSE,,9,,1,3,2022-03-28,2022-06-28
751,2019-10-14,Dinner,1.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
916,2019-10-14,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
752,2019-10-15,Breakfast,2.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
753,2019-10-15,Lunch,3.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
917,2019-10-15,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
918,2019-10-15,Cab to NUS,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
754,2019-10-16,Breakfast,1.8,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
755,2019-10-16,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
919,2019-10-16,Bus/MRT,3.5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
756,2019-10-17,Breakfast,1.1,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
757,2019-10-17,Lunch,5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
920,2019-10-17,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
921,2019-10-17,Cab to NUS,8,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
758,2019-10-18,Lunch,5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
922,2019-10-18,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
759,2019-10-19,Breakfast,3.7,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
760,2019-10-19,Lunch,5.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
923,2019-10-19,Bus/MRT,3.2,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
688,2019-10-20,Dinner,30.8,10,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
761,2019-10-20,Lunch,6.6,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
924,2019-10-20,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
972,2019-10-20,Ice Cream,19.9,10,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
762,2019-10-21,Lunch,6.6,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
925,2019-10-21,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
763,2019-10-22,Breakfast,1.9,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
764,2019-10-22,Lunch,3.9,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
765,2019-10-22,Dinner,0.8,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
926,2019-10-22,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
927,2019-10-22,Grab to NUS,4.6,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
766,2019-10-23,Breakfast,2,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
767,2019-10-23,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
928,2019-10-23,Bus/MRT,2,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
768,2019-10-24,Lunch,7.6,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
929,2019-10-24,Bus/MRT,6,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
769,2019-10-25,Breakfast,2.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
770,2019-10-25,Lunch,4.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
930,2019-10-25,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
771,2019-10-26,Breakfast,3.7,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
772,2019-10-26,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
931,2019-10-26,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
773,2019-10-27,Lunch,4.2,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
932,2019-10-27,Bus/MRT,6,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
113,2019-10-28,Tui Na,50,10,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
974,2019-10-28,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
774,2019-10-29,Breakfast,1.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
775,2019-10-29,Lunch,3.3,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
776,2019-10-29,Dinner,0.8,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
975,2019-10-29,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
976,2019-10-29,Cab to NUS,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
777,2019-10-30,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
977,2019-10-30,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
778,2019-10-31,Breakfast,1.5,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
779,2019-10-31,Lunch,4,10,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
978,2019-10-31,Bus/MRT,4,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
979,2019-10-31,Cab to NUS,7.5,10,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
882,,Income Tax (May to April),412.18,10,2019,TRUE,M,12,,1,12,2022-03-28,2022-06-28
883,,NTUC Income,40,10,2019,TRUE,M,2,2019-01-01,1,11,2022-03-28,2022-06-28
884,,Allowance to Parents,500,10,2019,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
885,,Starhub Phone Bill,24.95,10,2019,TRUE,M,5,2019-01-01,1,4,2022-03-28,2022-06-28
886,,Hospitalization Plan (Sept),26.83,10,2019,TRUE,M,1,2019-01-01,1,4,2022-04-26,2022-06-28
887,,MsBA Tuition Fee (Sem 1 till Dec 2019),1363.1,10,2019,TRUE,M,24,2019-08-01,1,4,2022-03-28,2022-06-28
839,2019-11-01,Breakfast,1.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
840,2019-11-01,Lunch,4,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
980,2019-11-01,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
981,2019-11-02,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
841,2019-11-03,Lunch,5.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
982,2019-11-03,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
114,2019-11-04,Shaver,31.5,11,2019,FALSE,,9,,1,4,2022-03-28,2022-06-28
842,2019-11-04,Lunch,8.8,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
983,2019-11-04,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
689,2019-11-05,Cab,30,11,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
973,2019-10-27,Wedding Ang Pow,188,10,2019,FALSE,,25,,1,4,2022-03-28,2022-06-28
843,2019-11-05,Dinner,0.8,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
984,2019-11-05,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
115,2019-11-06,Tui Na,50,11,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
844,2019-11-06,Breakfast,3.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
985,2019-11-06,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
845,2019-11-07,Lunch,4.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
986,2019-11-07,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
987,2019-11-07,Bus/MRT,7.5,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
988,2019-11-08,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
116,2019-11-09,Tui Na,50,11,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
989,2019-11-09,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
846,2019-11-10,Dinner,3,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
990,2019-11-10,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
991,2019-11-11,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
847,2019-11-12,Lunch,4,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
992,2019-11-12,Bus/MRT,2,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
848,2019-11-13,Breakfast,1.9,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
849,2019-11-13,Lunch,3.3,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
993,2019-11-13,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
10,2019-11-14,Bus/MRT,2,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
850,2019-11-14,Breakfast,2.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
851,2019-11-14,Lunch,6.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
11,2019-11-15,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
852,2019-11-15,Breakfast,2.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
853,2019-11-15,Lunch,3.7,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
12,2019-11-16,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
854,2019-11-16,Lunch,10.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
13,2019-11-17,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
14,2019-11-19,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
15,2019-11-19,Grab to NUS,5,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
855,2019-11-19,Breakfast,1.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
856,2019-11-19,Lunch,4,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
16,2019-11-20,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
857,2019-11-20,Breakfast,1.8,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
858,2019-11-20,Lunch,4,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
17,2019-11-21,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
859,2019-11-21,Lunch,6.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
18,2019-11-22,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
19,2019-11-22,Snacks,1.5,11,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
860,2019-11-22,Breakfast,2.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
861,2019-11-22,Lunch,4.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
20,2019-11-23,Bus/MRT,6,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
690,2019-11-23,Dinner,16,11,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
692,2019-11-23,Cab Home,9.5,11,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
862,2019-11-23,Breakfast,3.7,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
863,2019-11-23,Lunch,5.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
21,2019-11-24,Bus/MRT,2,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
118,2019-11-24,Bah Kwa,21,11,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
994,2019-11-24,Hair Cut,15,11,2019,FALSE,,10,,1,4,2022-03-28,2022-06-28
22,2019-11-25,Bus/MRT,7,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
995,2019-11-25,Passport Photo,9,11,2019,FALSE,,10,,1,4,2022-03-28,2022-06-28
23,2019-11-26,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
693,2019-11-26,Dinner,16,11,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
864,2019-11-26,Breakfast,1.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
865,2019-11-26,Lunch,3.8,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
24,2019-11-27,Bus/MRT,2,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
866,2019-11-27,Lunch,5.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
25,2019-11-28,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
26,2019-11-29,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
867,2019-11-29,Lunch,4,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
27,2019-11-30,Bus/MRT,4,11,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
868,2019-11-30,Breakfast,3.7,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
869,2019-11-30,Lunch,5.5,11,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
952,,Income Tax (May to April),412.15,11,2019,TRUE,M,12,,1,12,2022-03-28,2022-06-28
953,,NTUC Income,40,11,2019,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
954,,Allowance to Parents,500,11,2019,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
955,,Starhub Phone Bill,24.95,11,2019,TRUE,M,5,2019-01-01,1,4,2022-03-28,2022-06-28
956,,Hospitalization Plan (Sept),26.83,11,2019,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
957,,MsBA Tuition Fee (Sem 1 till Dec 2019),1363.1,11,2019,TRUE,M,24,2019-08-01,1,4,2022-03-28,2022-06-28
28,2019-12-02,MRT/Bus,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
694,2019-12-02,Lunch,55,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
695,2019-12-02,Cab,6,12,2019,FALSE,,39,,1,4,2022-03-28,2022-06-28
29,2019-12-03,MRT/Bus,2,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
870,2019-12-03,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
30,2019-12-04,MRT/Bus,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
871,2019-12-04,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
31,2019-12-05,MRT/Bus,2,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
872,2019-12-05,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
32,2019-12-06,MRT/Bus,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
873,2019-12-06,Lunch,4.4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
33,2019-12-07,MRT/Bus,6,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
117,2019-11-18,Pixel 3a,551,11,2019,FALSE,,48,,1,12,2022-03-28,2022-06-28
9,2019-11-11,11 11 Sale,25.5,11,2019,FALSE,,38,,1,12,2022-03-28,2022-06-28
874,2019-12-07,Lunch,5.2,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
697,2019-12-08,Dinner,27,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
34,2019-12-09,MRT/Bus,8,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
698,2019-12-09,Ramen,27.4,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
875,2019-12-09,Breakfast,3,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
876,2019-12-09,Breakfast,0.9,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
35,2019-12-10,MRT/Bus,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
877,2019-12-10,Breakfast,1.6,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
878,2019-12-10,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
36,2019-12-11,MRT/Bus,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
119,2019-12-11,Tui Na,50,12,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
879,2019-12-11,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
37,2019-12-12,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
880,2019-12-12,Lunch,5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
38,2019-12-13,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
881,2019-12-13,Lunch,4.8,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
120,2019-12-14,MRT/Bus,8,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
933,2019-12-14,Lunch,5.6,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
121,2019-12-15,Transport,2,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
276,2019-12-15,Ice Cream,11,12,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
386,2019-12-15,Eclipse,3.6,12,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
122,2019-12-16,Transport,6,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
780,2019-12-16,Dinner @ Wild Honey,33.5,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
934,2019-12-16,Lunch,5.6,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
123,2019-12-17,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
476,2019-12-17,Wine for Xmas,61,12,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
781,2019-12-17,Lunch,12.5,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
124,2019-12-18,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
935,2019-12-18,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
125,2019-12-19,Transport,8,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
126,2019-12-19,Tui Na,50,12,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
127,2019-12-20,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
581,2019-12-20,Wine for Xmas,23.9,12,2019,FALSE,,37,,1,4,2022-03-28,2022-06-28
936,2019-12-20,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
128,2019-12-21,Transport,4,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
387,2019-12-21,JJ Lin Concert,188,12,2019,FALSE,,27,,1,11,2022-03-28,2022-06-28
700,2019-12-21,Cab Home,19,12,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
937,2019-12-21,Breakfast,3.7,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
938,2019-12-21,Lunch,3.9,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
129,2019-12-22,Transport,3,12,2019,FALSE,,11,,1,4,2022-03-28,2022-06-28
783,2019-12-22,Dinner,27.5,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
939,2019-12-22,Lunch,4.5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
940,2019-12-23,Breakfast,3.5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
941,2019-12-23,Dinner,4.9,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
701,2019-12-24,Cab Home,7.5,12,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
942,2019-12-25,Breakfast,3.7,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
943,2019-12-25,Lunch,6,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
944,2019-12-26,Breakfast,1.8,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
945,2019-12-26,Lunch,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
946,2019-12-27,Breakfast,2.5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
947,2019-12-27,Lunch,4.1,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
948,2019-12-28,Breakfast,3.7,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
949,2019-12-28,Lunch,5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
784,2019-12-29,Lunch,37,12,2019,FALSE,,36,,1,4,2022-03-28,2022-06-28
950,2019-12-29,Breakfast,4,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
996,2019-12-29,Haircut,15,12,2019,FALSE,,10,,1,4,2022-03-28,2022-06-28
388,2019-12-30,Malaysia,100,12,2019,FALSE,,34,,1,4,2022-03-28,2022-06-28
702,2019-12-30,Cab Home,10,12,2019,FALSE,,39,,1,11,2022-03-28,2022-06-28
130,2019-12-31,Tui Na,50,12,2019,FALSE,,17,,1,4,2022-03-28,2022-06-28
951,2019-12-31,Lunch,5.5,12,2019,FALSE,,35,,1,11,2022-03-28,2022-06-28
997,,Income Tax (May to April),412.15,12,2019,TRUE,M,12,,1,12,2022-03-28,2022-06-28
998,,NTUC Income,40,12,2019,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
999,,Allowance to Parents,500,12,2019,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1000,,Starhub Phone Bill,24.95,12,2019,TRUE,M,5,2019-01-01,1,4,2022-03-28,2022-06-28
1001,,Hospitalization Plan (Sept),26.83,12,2019,TRUE,M,1,2019-01-01,1,4,2022-04-26,2022-06-28
1002,,MsBA Tuition Fee (Sem 1 till Dec 2019),1363.1,12,2019,TRUE,M,24,2019-08-01,1,4,2022-03-28,2022-06-28
1482,2020-01-01,Breakfast,3.7,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1483,2020-01-01,Lunch,3.2,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1546,2020-01-01,Overseas Necessities,7.47,1,2020,FALSE,,10,,1,4,2022-03-28,2022-06-28
1091,2020-01-02,MRT/Bus,2,1,2020,FALSE,,11,,1,4,2022-03-28,2022-06-28
1092,2020-01-02,MRT/Bus,4,1,2020,FALSE,,11,,1,4,2022-03-28,2022-06-28
1484,2020-01-02,Breakfast,1.8,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1485,2020-01-02,Lunch,4,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1093,2020-01-03,MRT/Bus,4,1,2020,FALSE,,11,,1,4,2022-03-28,2022-06-28
1486,2020-01-03,Breakfast,2,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1487,2020-01-03,Lunch,5.5,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1413,2020-01-04,Dinner,58.45,1,2020,FALSE,,36,,1,4,2022-03-28,2022-06-28
1488,2020-01-04,Breakfast,3.7,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
39,2019-12-24,Funeral,50,12,2019,FALSE,,25,,1,11,2022-03-28,2022-06-28
1003,2020-01-01,Cervical Pillow,45,1,2020,FALSE,,38,,1,4,2022-03-28,2022-06-28
1489,2020-01-04,Lunch,5,1,2020,FALSE,,35,,1,11,2022-03-28,2022-06-28
1094,2020-01-05,MRT/Bus,4,1,2020,FALSE,,11,,1,4,2022-03-28,2022-06-28
